collection,band_id,band_name,list_id,list_name,item_id,item_name,list_cost,override,tp_entry,tp_price,tp_availability,status,verified_note,source_url,source_section
mordheim,skaven-clan-pestilens,Skaven of Clan Pestilens,clan-pestilens-hero-equipment-list,Clan Pestilens Hero Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/skaven-pestilens,Heroes equipment lists
mordheim,skaven-clan-pestilens,Skaven of Clan Pestilens,clan-pestilens-hero-equipment-list,Clan Pestilens Hero Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/skaven-pestilens,Heroes equipment lists
mordheim,skaven-clan-pestilens,Skaven of Clan Pestilens,clan-pestilens-hero-equipment-list,Clan Pestilens Hero Equipment List,sling,Sling,2,,campaign.trading-post.sling,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/skaven-pestilens,Heroes equipment lists
mordheim,skaven-clan-pestilens,Skaven of Clan Pestilens,clan-pestilens-hero-equipment-list,Clan Pestilens Hero Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/skaven-pestilens,Heroes equipment lists
mordheim,skaven-clan-pestilens,Skaven of Clan Pestilens,clan-pestilens-hero-equipment-list,Clan Pestilens Hero Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/skaven-pestilens,Heroes equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,chaos_dwarf_blunderbuss,Chaos Dwarf Blunderbuss,40,,campaign.trading-post.chaos-dwarf-blunderbuss,40 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,blunderbusser-equipment-list,Blunderbusser Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Blunderbusser equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,obsidian_weapon,Obsidian Weapon,30,,campaign.trading-post.sons-of-hashut-obsidian-weapon,60 gc,rare,differs,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,chaos-dwarf-equipment-list,Chaos Dwarf Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Chaos Dwarf equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,hobgoblin_poisoned_daggers,Hobgoblin Poisoned Daggers,15,,campaign.trading-post.hobgoblin-poisoned-daggers,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,short_bow,Short Bow,5,,campaign.trading-post.short-bow,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,sons-of-hashut,The Sons of Hashut,hobgoblin-equipment-list,Hobgoblin Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1c-warbands/sons-of-hashut,Hobgoblins equipment lists
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,crossbow,Crossbow,25,,campaign.trading-post.crossbow,25 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,duelling_pistol,Duelling Pistol,25,,campaign.trading-post.duelling-pistol,30 gc,rare,differs,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,handgun,Handgun,35,,campaign.trading-post.handgun,35 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,hunting_rifle,Hunting Rifle,200,,campaign.trading-post.hunting-rifle,200 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,long_bow,Long Bow,15,,campaign.trading-post.long-bow,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),marksman-equipment-list,Marksman Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Marksman equipment list
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,crossbow,Crossbow,25,,campaign.trading-post.crossbow,25 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,duelling_pistol,Duelling Pistol,25,,campaign.trading-post.duelling-pistol,30 gc,rare,differs,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,morning_star,Morning Star,15,,campaign.trading-post.morning-star,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,pike,Pike,12,,campaign.trading-post.pike.tileans,12 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,pistol,Pistol,15,,campaign.trading-post.pistol,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,rapier,Rapier,15,,campaign.trading-post.rapier,15 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tileans,Tileans (Miragleans / Remasens / Trantios),equipment-list,Tilean Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tileans,Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,morning_star,Morning Star,15,,campaign.trading-post.morning-star,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,serpent_staff,Serpent Staff,30,,campaign.trading-post.serpent-staff,30 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,staff,Staff,3,,campaign.trading-post.staff,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,liche-priest-equipment-list,Liche Priest Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Liche Priest Equipment List
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,asp_arrows,Asp Arrows,10,,campaign.trading-post.asp-arrows,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,flail,Flail,15,,campaign.trading-post.flail,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,morning_star,Morning Star,15,,campaign.trading-post.morning-star,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,nehekharan_javelin,Nehekharan Javelin,10,,campaign.trading-post.nehekharan-javelins,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,tomb-guardians,Tomb Guardians,undead-equipment-list,Undead Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1b-warbands/tomb-guardians,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,bow,Bow,10,,campaign.trading-post.bow,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,dagger,Dagger,2,,campaign.trading-post.dagger,2 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,halberd,Halberd,10,,campaign.trading-post.halberd,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,hammer,Hammer,3,,campaign.trading-post.hammer,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,heavy_armour,Heavy Armour,50,,campaign.trading-post.heavy-armour,50 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,helmet,Helmet,10,,campaign.trading-post.helmet,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,light_armour,Light Armour,20,,campaign.trading-post.light-armour,20 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,mace,Mace,3,,campaign.trading-post.mace,3 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,shield,Shield,5,,campaign.trading-post.shield,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,short_bow,Short Bow,5,,campaign.trading-post.short-bow,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,spear,Spear,10,,campaign.trading-post.spear,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,undead,The Undead,undead-equipment-list,Undead Equipment List,sword,Sword,10,,campaign.trading-post.sword,10 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/undead,Undead equipment lists
mordheim,witch-hunters,Witch Hunters,flagellant-equipment-list,Flagellant Equipment List,flail,Flail,15,,campaign.trading-post.flail,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Flagellant equipment list
mordheim,witch-hunters,Witch Hunters,flagellant-equipment-list,Flagellant Equipment List,great_weapon,Great Weapon,15,,campaign.trading-post.great-weapon,(not sold),not_sold,no-market,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Flagellant equipment list
mordheim,witch-hunters,Witch Hunters,flagellant-equipment-list,Flagellant Equipment List,morning_star,Morning Star,15,,campaign.trading-post.morning-star,15 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Flagellant equipment list
mordheim,witch-hunters,Witch Hunters,witch-hunter-equipment-list,Witch Hunter Equipment List,axe,Axe,5,,campaign.trading-post.axe,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Witch Hunter equipment lists
mordheim,witch-hunters,Witch Hunters,witch-hunter-equipment-list,Witch Hunter Equipment List,buckler,Buckler,5,,campaign.trading-post.buckler,5 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Witch Hunter equipment lists
mordheim,witch-hunters,Witch Hunters,witch-hunter-equipment-list,Witch Hunter Equipment List,crossbow,Crossbow,25,,campaign.trading-post.crossbow,25 gc,common,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Witch Hunter equipment lists
mordheim,witch-hunters,Witch Hunters,witch-hunter-equipment-list,Witch Hunter Equipment List,crossbow_pistol,Crossbow Pistol,35,,campaign.trading-post.crossbow-pistol,35 gc,rare,consistent,,https://mordheimer.net/docs/warbands/grade-1a-warbands/witch-hunters,Witch Hunter equipment lists
